note,city,site_comb,city_abbv,town,site,site_abbv,management_type,management_type_2,lat,long,n,nlcd_urban_pct,distance_to_city_center,distance_to_city_center_km,airtemp_5cm_Jan_12pm,airtemp_5cm_Feb_12pm,airtemp_5cm_Mar_12pm,airtemp_5cm_Apr_12pm,airtemp_5cm_May_12pm,airtemp_5cm_Jun_12pm,airtemp_5cm_Jul_12pm,airtemp_5cm_Aug_12pm,airtemp_5cm_Sept_12pm,airtemp_5cm_Oct_12pm,airtemp_5cm_Nov_12pm,airtemp_5cm_Dec_12pm,airtemp_1.2m_Jan_12pm,airtemp_1.2m_Feb_12pm,airtemp_1.2m_Mar_12pm,airtemp_1.2m_Apr_12pm,airtemp_1.2m_May_12pm,airtemp_1.2m_Jun_12pm,airtemp_1.2m_Jul_12pm,airtemp_1.2m_Aug_12pm,airtemp_1.2m_Sept_12pm,airtemp_1.2m_Oct_12pm,airtemp_1.2m_Nov_12pm,airtemp_1.2m_Dec_12pm,soiltemp_2.5cm_Jan_12pm,soiltemp_2.5cm_Feb_12pm,soiltemp_2.5cm_Mar_12pm,soiltemp_2.5cm_Apr_12pm,soiltemp_2.5cm_May_12pm,soiltemp_2.5cm_Jun_12pm,soiltemp_2.5cm_Jul_12pm,soiltemp_2.5cm_Aug_12pm,soiltemp_2.5cm_Sept_12pm,soiltemp_2.5cm_Oct_12pm,soiltemp_2.5cm_Nov_12pm,soiltemp_2.5cm_Dec_12pm,RH_5cm_Jan_12pm,RH_5cm_Feb_12pm,RH_5cm_Mar_12pm,RH_5cm_Apr_12pm,RH_5cm_May_12pm,RH_5cm_Jun_12pm,RH_5cm_Jul_12pm,RH_5cm_Aug_12pm,RH_5cm_Sept_12pm,RH_5cm_Oct_12pm,RH_5cm_Nov_12pm,RH_5cm_Dec_12pm,RH_1.2m_Jan_12pm,RH_1.2m_Feb_12pm,RH_1.2m_Mar_12pm,RH_1.2m_Apr_12pm,RH_1.2m_May_12pm,RH_1.2m_Jun_12pm,RH_1.2m_Jul_12pm,RH_1.2m_Aug_12pm,RH_1.2m_Sept_12pm,RH_1.2m_Oct_12pm,RH_1.2m_Nov_12pm,RH_1.2m_Dec_12pm
Entrance to freeway on Verdugo Rd,Los Angeles,LA.VER.U,LA,Los Angeles,Verdugo Rd Freeway,VER,U,NA,34.122417,-118.230306,4,66.84328406,7913.457547,7.913457547,22.49124883,24.25985661,24.9962505,27.88079931,29.40688499,32.55055074,36.46672691,36.69821883,35.0483413,31.6875672,26.01339873,22.39715006,18.83410552,19.9745138,20.06552907,21.94408997,23.01282662,25.64027614,28.79440646,29.13545755,28.10564132,25.58693785,21.73143283,18.81678963,24.55272749,28.6591601,31.75640801,36.94991806,40.0497022,44.11507308,48.93874313,48.28430361,45.29824243,38.73231174,29.60223568,24.31155307,36.15063563,36.28629308,36.1045171,32.97965539,34.20665797,33.75262308,31.70366175,32.5882109,33.13043636,33.42513206,35.71475206,36.64462186,45.29099998,47.11599998,48.71449998,46.99649998,49.90649998,50.32449998,48.83049998,49.83899998,49.12499998,47.61499998,46.20299998,45.69649998
1621 Bancroft Way Pasadena; CA 91103,Los Angeles,LA.HOW.U,LA,Pasadena,W Howard St FW,HOW,U,NA,34.174566,-118.160944,9,15.45429957,15611.69735,15.61169735,15.9762112,17.93002563,18.98828995,22.73467448,27.24038397,32.73155543,38.21155968,37.94113485,34.3279422,28.07911493,20.30727021,15.64106857,18.83376899,13.78657781,14.36466279,17.22811604,21.25810027,26.09111943,30.85020447,30.56738686,27.21486732,22.2071439,16.03897726,12.13395579,17.72312669,21.57861473,24.84125662,30.51881551,36.12462477,43.07602397,49.01627502,48.36517553,42.95797349,34.18703493,23.29310039,17.29276339,33.50000976,32.4561465,31.06995723,27.12686503,27.07715896,26.44005678,25.97956066,26.80685955,26.4485762,27.69749787,32.35572065,34.56692952,42.40849998,42.30799998,41.68599998,38.15699999,38.76049999,38.77599998,39.09199998,40.39849998,39.69499998,39.29299998,42.30799998,43.41349998
NA,Minneapolis,MN.L01-TO_PA.M,MN,NA,L01-TO PA-M,L01-TO PA,M,NA,44.983717,-93.186767,2,7.722305989,6195.274398,6.195274398,-5.697626525,-1.456272024,2.431560651,16.16271578,24.31682404,29.84114202,33.05628138,30.88089264,24.17010683,16.54552865,5.622719907,-2.836909318,12.33932621,-3.700704019,3.40156143,13.12633541,20.57689976,25.61074419,28.20962382,26.44194133,20.89387717,14.4670707,4.360923151,-4.293925842,-0.824889889,2.474265983,-0.081445393,20.45367216,30.36484364,37.40988064,41.53856104,38.10793911,28.66217363,17.97352423,6.212944067,0.422315659,38.80957182,37.70597775,51.24352965,34.57814882,32.87495298,35.30843497,35.33666947,37.67890055,41.17903385,41.42450108,49.41872454,45.39952998,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L02-TO.M,MN,NA,L02-TO-M,L02-TO,M,NA,45.005611,-93.179681,3,63.36575489,7395.980832,7.395980832,-6.043133318,-1.660040053,2.474326714,16.06586361,24.16780304,29.65791959,32.8501846,30.64050667,23.91386321,16.31823901,5.302684419,-3.167011098,-7.38848603,-3.64699258,3.471033862,13.20228845,20.56374121,25.59198566,28.19049517,26.41909305,20.87673406,14.53428201,4.232381613,-4.424977678,-1.478703446,1.672589082,-0.11705331,19.72047073,29.71894666,36.68096166,40.74104741,37.18527674,27.65465076,17.00287483,5.446685566,0.042277415,38.73481142,36.99537732,50.15258682,34.55972499,32.82666412,35.25717827,35.33359411,37.67604045,41.52283796,41.49453422,49.42373149,45.43904478,44.01649998,43.71499998,46.72999998,41.58149998,40.87299998,44.71399998,46.12199998,48.13699998,49.94599998,46.52899998,53.26249998,50.54899998
NA,Minneapolis,MN.L03-TO.M,MN,NA,L03-TO-M,L03-TO,M,NA,45.007017,-93.156416,3,71.93014684,9146.125088,9.146125088,-5.962617887,-1.634911352,2.402805018,16.09915284,24.23303869,29.52086382,32.63582,30.6079353,23.87540139,16.30890455,5.420245407,-3.099879631,-7.518447226,-3.835444225,3.371033161,13.10229087,20.55713536,25.39199057,27.99049967,26.31146317,20.67673494,14.3451922,4.232372738,-4.524991217,-1.22534966,1.991611334,-0.105716601,20.08608604,29.97248601,36.75988043,41.03561885,37.3664038,27.84083908,17.35272206,5.854644146,0.157417096,38.30737148,36.75112744,50.16145402,34.26253007,32.60958668,35.19741939,35.50401976,37.50729358,41.19229684,41.36881117,49.20622298,44.88855371,44.21749998,44.21749998,46.83049998,41.58249998,40.77849998,44.81649998,46.32549998,48.13699998,50.04649998,46.93099998,53.46349998,50.64949998
NA,Minneapolis,MN.L04-TO.M,MN,NA,L04-TO-M,L04-TO,M,NA,44.986591,-93.155768,3,11.64256193,8656.33657,8.65633657,-5.756649333,-1.532196522,2.486467004,16.18153152,24.27100057,29.81814985,32.78903384,30.66481409,24.2008516,16.54209596,5.610753452,-2.908009083,-7.618460528,-3.623818213,3.481215594,13.21028385,20.570297,25.59819742,28.00323313,26.32667976,20.97672225,14.55615166,4.446703707,-4.309373468,-1.088805483,2.250046132,-0.098716869,20.23965886,30.18405656,37.0679335,41.10252809,37.59198055,28.28259034,17.73719367,6.013285999,0.268307338,38.78208273,37.77126571,50.90021472,34.40221744,32.95753405,35.10059785,35.44826717,37.73169654,41.06521931,41.67286966,49.66541076,45.43343154,44.71999998,45.02149998,47.43349998,41.67699998,41.27399998,44.91099998,46.61849998,48.53899998,49.94599998,47.33299998,53.86549998,51.15199998
NA,Minneapolis,MN.L05-TO.M,MN,NA,L05-TO-M,L05-TO,M,NA,44.978425,-93.193765,4,18.67267201,5609.819303,5.609819303,-5.614454432,-1.204026995,2.456265337,16.22239465,24.36512618,29.84818031,33.10325238,30.94724052,24.24704768,16.63143356,5.651794065,-2.774720978,-7.40338979,-3.700685949,3.401563917,13.12632675,20.57688492,25.61072657,28.20960766,26.44192875,20.89387399,14.46708241,4.360955092,-4.293877125,-0.606418152,2.997081,-0.0770839,20.67812248,30.54995302,37.62616536,41.73751182,38.35401449,28.96115472,18.30000296,6.543615004,0.629847818,38.53341694,36.92321135,51.15345133,34.44671034,32.77992283,35.29411918,35.24364773,37.53661953,40.98944637,41.19879308,49.31922514,45.1629192,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L06-TO.M,MN,NA,L06-TO-M,L06-TO,M,NA,44.964904,-93.239462,3,9.041321569,2471.010935,2.471010935,-5.711843252,-1.441244395,2.426838202,16.15234876,24.30742767,29.83425032,33.0469744,30.86953362,24.20207263,16.53077436,5.611106405,-2.847979189,-7.388437852,-3.7006398,3.401570267,13.12630462,20.57684702,25.61068158,28.20956638,26.44189663,20.89386588,14.46711231,4.361036662,-4.293752728,-0.858988487,2.40011958,-0.085244087,20.42210274,30.33730535,37.38455262,41.51307405,38.07598382,28.5590699,17.92643886,6.184395141,0.394447201,38.85759737,37.65904241,51.26080251,34.60096574,32.89336271,35.32229159,35.35500933,37.70321658,41.10012297,41.46352328,49.45896955,45.44249182,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L07-TO.M,MN,NA,L07-TO-M,L07-TO,M,NA,44.9547163,-93.2070591,4,25.02096618,5237.233681,5.237233681,-5.591847931,-1.160485,2.452233169,16.20604535,24.34074113,29.90073994,33.06858922,30.91925166,24.31189612,16.6240899,5.720580318,-2.742853587,-7.388314826,-3.700605046,3.401575049,13.12628795,20.57681848,25.6106477,28.20953529,26.44187243,20.89385977,14.46713483,4.361098084,-4.293659067,-0.596652098,2.879738468,-0.032227489,20.47527955,30.30907659,37.24609001,41.45517356,38.10274982,28.65823505,18.16971282,6.440170421,0.655947321,38.45940506,36.79013463,51.1681831,34.48256986,32.8277098,35.18753065,35.31209489,37.59642994,40.83039031,41.21817626,49.08494228,45.04293212,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L08-TO.M,MN,NA,L08-TO-M,L08-TO,M,NA,44.964176,-93.30523,4,5.371175319,3512.582956,3.512582956,-5.543226651,-1.300777181,2.460368812,16.30678271,24.44986345,29.88905319,33.20850583,31.05655337,24.40422834,16.70232597,5.779663392,-2.748686062,-7.388222193,-3.700637316,3.401570608,13.12630343,20.57684498,25.61067916,28.20956416,26.4418949,20.89386544,14.46711392,4.361041053,-4.293746033,-0.325380652,3.341642458,-0.051737253,21.27580455,31.147687,38.26717273,42.3881354,39.05591076,29.61923489,19.02470464,6.979218624,0.776109187,38.29891408,37.22150873,51.13852902,34.26178305,32.61392902,35.21122846,35.03619328,37.30349602,40.6051877,41.01362688,48.88408387,45.06468623,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L09-TO.M,MN,NA,L09-TO-M,L09-TO,M,NA,44.992281,-93.297102,4,85.2200907,2997.860159,2.997860159,-5.730187533,-1.457484455,2.423869086,16.13915028,24.29675154,29.86595767,33.02885571,30.85287208,24.18379272,16.51096866,5.592991643,-2.861357412,-7.388308205,-3.700733271,3.401557406,13.12634943,20.57692378,25.6107727,28.20964998,26.44196168,20.89388232,14.46705175,4.360871441,-4.294004714,-0.908549439,2.326945997,-0.087809702,20.36898925,30.29407344,37.28495099,41.47576155,38.01807657,28.48898117,17.85140907,6.120032071,0.353871604,38.91806904,37.70969043,51.27159898,34.63022911,32.91457137,35.25817904,35.39114643,37.73920641,41.1452532,41.51565775,49.52062819,45.49268708,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L10-TO.M,MN,NA,L10-TO-M,L10-TO,M,NA,44.945688,-93.290487,3,34.98217006,4099.834758,4.099834758,-5.670906942,-1.462168703,2.448264235,16.19174149,24.34790498,29.90701785,33.0888036,30.91512554,24.22523838,16.5811555,5.601052191,-2.822440193,-7.388564027,-3.700574262,3.401579286,13.12627319,20.57679319,25.61061767,28.20950774,26.441851,20.89385435,14.46715478,4.361152488,-4.293576115,-0.738330255,2.675865579,-0.088334293,20.61257756,30.51562587,37.50687624,41.71002054,38.29313256,28.80030489,18.15467063,6.405366093,0.485536498,38.72173482,37.72490696,51.18266414,34.51402069,32.81357209,35.17478068,35.27201741,37.60522721,41.04303397,41.33093817,49.49390147,45.34566319,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L11-TO.M,MN,NA,L11-TO-M,L11-TO,M,NA,44.930644,-93.292906,4,15.06553551,5691.118861,5.691118861,-5.918657598,-1.659005609,2.423520578,16.01331441,24.19705914,29.78429766,32.94382316,30.71340024,23.96930595,16.31533325,5.405889496,-3.006583731,-7.388140148,-3.700522992,3.401586343,13.12624859,20.57675106,25.61056767,28.20946186,26.44181529,20.89384533,14.467188,4.361243084,-4.293437994,-1.391342741,1.708228498,-0.101872696,19.95103155,29.98113395,37.01529017,41.12265096,37.55336434,27.96446866,17.20123874,5.559295258,-0.013337404,39.55607818,38.34884133,51.27297672,34.90942309,33.11154346,35.42362634,35.56009921,38.04045074,41.67839131,42.03660058,50.16984902,46.05442218,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L01-TO.U,MN,NA,L01-TO-U,L01-TO,U,NA,44.950709,-93.305933,3,16.7494856,4414.660356,4.414660356,-5.869632422,-1.740661754,2.42176042,16.00870242,24.19112663,29.75622863,32.89399901,30.67088178,23.99215836,16.33324393,5.447733013,-3.050305833,-7.388003531,-3.700591381,3.40157693,13.1262814,20.57680725,25.61063437,28.20952306,26.44186292,20.89385736,14.46714368,4.361122235,-4.293622242,-1.322444754,1.788923956,-0.1008217,19.75900255,29.71340203,36.73601805,40.85132857,37.34137989,27.77342117,17.1134309,5.577956394,-0.171074645,39.38890613,38.6106731,51.27937201,34.91978698,33.12344252,35.4809871,35.65987593,38.1330339,41.62124,41.98851719,50.02370442,46.22361903,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L02-TO.U,MN,NA,L02-TO-U,L02-TO,U,NA,44.978872,-93.294363,4,79.43341483,2315.252901,2.315252901,-5.722648101,-1.4521942,2.427039315,16.1469612,24.30414138,29.83153656,33.0436208,30.86379751,24.19348251,16.52064749,5.603954989,-2.856885537,-7.388185771,-3.700687475,3.401563707,13.12632748,20.57688618,25.61072806,28.20960902,26.44192981,20.89387426,14.46708142,4.360952395,-4.29388124,-0.885286468,2.370201204,-0.084933729,20.40940504,30.33279886,37.38369925,41.50889958,38.06223436,28.53659907,17.89782885,6.165739531,0.371549659,38.89326964,37.69323249,51.26004439,34.61291789,32.89992095,35.32789874,35.36175071,37.71562649,41.12132535,41.49017121,49.48323505,45.47605357,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L03-TO.U,MN,NA,L03-TO-U,L03-TO,U,NA,44.981391,-93.316091,3,3.232708561,4042.859648,4.042859648,-5.965394391,-1.706023098,2.421505868,16.00020349,24.19354542,29.77587825,32.92690162,30.71455738,24.04829113,16.3074429,5.375057983,-3.054385848,-7.388441921,-3.700696076,3.401562523,13.1263316,20.57689324,25.61073645,28.20961672,26.4419358,20.89387578,14.46707585,4.360937191,-4.293904427,-1.472241398,1.69157839,-0.100744031,20.01681717,30.08762678,37.15416295,41.28226243,37.63570959,27.88733721,17.16646825,5.522689787,-0.128184584,39.71396999,38.49893083,51.28024969,34.93887112,33.11881291,35.44113376,35.59422807,38.03820782,41.48120446,42.0574446,50.27644513,46.23840057,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L04-TO.U,MN,NA,L04-TO-U,L04-TO,U,NA,44.991106,-93.325583,3,47.29582721,4994.754814,4.994754814,-5.474646871,-1.149490102,2.489412261,16.231619,24.44550001,29.95258118,33.21651354,31.01542235,24.40080894,16.766883,5.818642012,-2.667928148,-7.388464853,-3.700729257,3.401557958,13.12634751,20.57692048,25.61076879,28.20964639,26.44195889,20.89388161,14.46705435,4.360878537,-4.29399389,-0.267112012,3.862396357,-0.083649946,20.92518706,30.64361199,37.58809357,41.74114223,38.60380378,29.2180391,18.70885175,6.798522351,0.880124441,38.07336992,36.75616374,51.03283459,34.42649417,32.62260123,35.08316927,35.02064107,37.39113342,40.61354369,40.84558786,48.75164794,44.75896386,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L05-TO.U,MN,NA,L05-TO-U,L05-TO,U,NA,44.958187,-93.213023,5,1.198045888,4639.476807,4.639476807,-5.513032639,-1.245922042,2.473709205,16.12101077,24.25614663,29.74240402,32.9622736,30.81846785,24.21360639,16.56744436,5.725720057,-2.685898489,-7.388553323,-3.700616884,3.40157342,13.12629363,20.5768282,25.61065924,28.20954588,26.44188068,20.89386185,14.46712716,4.361077163,-4.293690968,-0.678511739,3.345390391,-0.04257618,20.01167503,29.77245268,36.69611814,40.75254482,37.37957086,28.21335087,17.85359718,6.149267372,0.668710603,38.1999739,37.05221064,51.08998174,34.67022693,32.99458722,35.50926027,35.5234515,37.81316422,41.07169266,41.36693078,49.06737781,44.82774222,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L06-TO.U,MN,NA,L06-TO-U,L06-TO,U,NA,44.913939,-93.208233,4,0,8398.918882,8.398918882,-5.991999095,-1.803909792,2.440836193,16.0062101,24.2873948,29.87041199,33.05490528,30.75828801,23.98092621,16.20223859,5.361830199,-3.126247969,-7.388253745,-3.700466103,3.401594174,13.1262213,20.5767043,25.61051216,28.20941094,26.44177567,20.89383532,14.46722486,4.361343599,-4.293284775,-1.359576646,2.234195345,-0.08927702,20.7511618,30.71270457,37.86489715,42.01945509,38.46518366,28.72037601,17.86637949,5.879582193,-0.098653236,39.80718911,38.81540308,51.20980353,34.92521141,32.9325893,35.24861121,35.33896023,37.94300797,41.64927798,42.340982,50.32415335,46.52171458,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L07-TO.U,MN,NA,L07-TO-U,L07-TO,U,NA,45.002855,-93.136185,4,24.83923007,10517.89771,10.51789771,-5.835652252,-1.570114734,2.396705594,16.18917199,24.3044416,29.61243296,32.82204074,30.72741131,23.99733789,16.43703889,5.550497686,-3.005122637,-7.38785197,-3.835429177,3.371035238,13.1022837,20.55712313,25.39197603,27.99048633,26.31145261,20.67673235,14.34520174,4.232399009,-4.524951141,-0.893148078,2.523814419,-0.100657154,20.40716747,30.22408904,36.93300995,41.12954113,37.68578572,28.26461448,17.83492242,6.226447066,0.432082729,37.89117406,36.55324541,50.18326546,34.06620792,32.47028099,35.01226692,35.13406864,37.25219184,40.89152904,41.03246715,48.76299281,44.5317885,44.21749998,44.21749998,46.83049998,41.58249998,40.77849998,44.81649998,46.32549998,48.13699998,50.04649998,46.93099998,53.46349998,50.64949998
NA,Minneapolis,MN.L08-TO.U,MN,NA,L08-TO-U,L08-TO,U,NA,45.003125,-93.121063,4,0.342122029,11677.26651,11.67726651,-5.871381229,-1.605458723,2.398045013,16.16986941,24.29238393,29.62935989,32.80347883,30.70038048,23.95324364,16.40808184,5.512634303,-3.033297755,-7.618421153,-3.835430153,3.371035103,13.10228417,20.55712392,25.39197698,27.9904872,26.3114533,20.67673252,14.34520112,4.232397304,-4.52495374,-0.984307578,2.403730298,-0.113417674,20.35121035,30.20255536,36.88241062,41.11238035,37.63597838,28.19119487,17.71115866,6.119787102,0.352841263,38.00782349,36.66106041,50.17847595,34.10819581,32.49375558,34.97816896,35.17074675,37.30973131,41.00000308,41.10821218,48.89139561,44.63758118,44.21749998,44.21749998,46.83049998,41.58249998,40.77849998,44.81649998,46.32549998,48.13699998,50.04649998,46.93099998,53.46349998,50.64949998
NA,Minneapolis,MN.L09-TO.U,MN,NA,L09-TO-U,L09-TO,U,NA,44.993947,-93.113594,3,12.38089546,12055.57827,12.05557827,-5.679471418,-1.454182918,2.4874096,16.22310648,24.29654154,29.83789985,32.81610055,30.7183628,24.24268798,16.61380062,5.683954824,-2.844846391,-7.618423707,-3.623844307,3.481211995,13.2102963,20.57031796,25.5982227,28.00325597,26.32669783,20.97672682,14.5561351,4.446658298,-4.30944273,-0.913795308,2.436713115,-0.094400527,20.32436533,30.22154124,37.0769581,41.11960183,37.64975321,28.4437031,17.92547607,6.230396448,0.388157078,38.52544754,37.52659965,50.89678589,34.31111321,32.90716035,35.06082814,35.39442016,37.61653142,40.96233454,41.48317031,49.41361513,45.192361,44.71999998,45.02149998,47.43349998,41.67699998,41.27399998,44.91099998,46.61849998,48.53899998,49.94599998,47.33299998,53.86549998,51.15199998
NA,Minneapolis,MN.L10-TO.U,MN,NA,L10-TO-U,L10-TO,U,NA,44.979108,-93.114847,4,13.71884588,11824.59699,11.82459699,-5.791805101,-1.50472389,2.487803694,16.15918489,24.25149071,29.78924081,32.77110739,30.65747267,24.18762022,16.50579137,5.578053342,-2.935060191,-7.403458058,-3.623791676,3.481219253,13.21027118,20.57027569,25.59817171,28.0032099,26.32666139,20.97671761,14.5561685,4.446749881,-4.309303043,-1.178866053,2.056754592,-0.100765733,20.16794498,30.13750617,37.04967991,41.05073398,37.48564854,28.15190584,17.61895065,5.908684466,0.192185855,38.89972975,37.68502239,50.89538388,34.45128491,32.99606056,35.15892628,35.48396469,37.7474811,41.09781069,41.76930989,49.77844445,45.53726211,44.71999998,45.02149998,47.43349998,41.67699998,41.27399998,44.91099998,46.61849998,48.53899998,49.94599998,47.33299998,53.86549998,51.15199998
NA,Minneapolis,MN.L11-TO.U,MN,NA,L11-TO-U,L11-TO,U,NA,44.976498,-93.121883,3,0,11270.84381,11.27084381,-5.78844766,-1.584082356,2.50340316,16.09938661,24.20592647,29.79213138,32.7096499,30.58130173,24.07075102,16.48896549,5.577243185,-3.059531294,-7.403320373,-3.623782423,3.481220529,13.21026676,20.57026826,25.59816275,28.0032018,26.32665498,20.97671599,14.55617437,4.446765982,-4.309278487,-1.239790686,1.939006401,-0.076068504,19.87738135,29.78024262,36.5916441,40.6338649,37.11525221,27.91948235,17.32354059,5.771344046,0.007957123,38.88858188,37.9350109,50.83889599,34.58304012,33.08632148,35.15306512,35.60680486,37.91210779,41.38705141,41.81408625,49.78130071,46.01718817,44.71999998,45.02149998,47.43349998,41.67699998,41.27399998,44.91099998,46.61849998,48.53899998,49.94599998,47.33299998,53.86549998,51.15199998
NA,Minneapolis,MN.L01-DS.M,MN,NA,L01-DS-M,L01-DS,M,NA,44.999525,-93.381882,4,35.06234768,9514.644532,9.514644532,-5.496743925,-1.248260247,2.818252232,16.42759972,24.66983906,30.14486324,33.14299303,31.0752161,24.28169995,16.62867498,5.641191195,-2.871063933,-7.403296168,-3.246970178,3.871036899,13.50227797,21.05711335,25.99824188,28.49687447,26.72671153,21.17673028,14.73429619,4.532420024,-4.224919083,-1.043198624,2.13531774,-0.067194517,20.2412985,30.31102074,37.42224011,41.53163711,37.92262162,28.40866775,17.53380374,5.83152903,0.169762717,38.68784862,37.06263169,50.66584015,34.52270009,32.67818142,35.27348157,35.53243757,37.58172372,41.2886053,41.1224523,49.3009159,45.17063836,44.11699998,43.81549998,47.03149998,41.68249998,40.67549998,44.90949998,46.31799998,48.33799998,49.84549998,46.42849998,53.26249998,50.64949998
NA,Minneapolis,MN.L02-DS.M,MN,NA,L02-DS-M,L02-DS,M,NA,44.935651,-93.164308,3,33.59378474,9215.770656,9.215770656,-5.768826683,-1.470674541,2.496578085,16.15570764,24.24249369,29.7307927,32.7497453,30.59568521,24.10002181,16.5151179,5.598173365,-2.909418004,-7.018389657,-3.623637746,3.481240484,13.21019769,20.57015203,25.59802251,28.00307512,26.32655475,20.97669065,14.5562662,4.447017672,-4.308894704,-1.151512853,2.010731596,-0.101669378,20.06901112,30.00809385,36.97100393,40.90725002,37.43511471,28.19278467,17.56585309,5.912826538,0.226063747,38.82430355,37.57881559,50.86367565,34.45876614,33.01361249,35.27698591,35.52633518,37.88073221,41.31432868,41.74478607,49.70989382,45.44066899,44.71999998,45.02149998,47.43349998,41.67699998,41.27399998,44.91099998,46.61849998,48.53899998,49.94599998,47.33299998,53.86549998,51.15199998
NA,Minneapolis,MN.L03-DS.M,MN,NA,L03-DS-M,L03-DS,M,NA,44.967509,-93.17146,4,51.32206269,7455.037229,7.455037229,-5.761234432,-1.49354298,2.42659961,16.11446177,24.27587131,29.84615967,33.01185306,30.82882877,24.09729638,16.45741867,5.567064402,-2.883282265,-7.402917836,-3.700648689,3.401569044,13.12630888,20.57685432,25.61069025,28.20957433,26.44190282,20.89386744,14.46710655,4.361020951,-4.293776686,-0.995459647,2.201967393,-0.093000581,20.26549683,30.20380307,37.20211643,41.36998914,37.89114793,28.42927961,17.73604986,6.028202702,0.283551255,39.02284709,37.82334757,51.26166932,34.68476055,32.95564922,35.29814178,35.42477807,37.79086937,41.35932211,41.65757514,49.61037118,45.57756461,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
NA,Minneapolis,MN.L04-DS.M,MN,NA,L04-DS-M,L04-DS,M,NA,44.998903,-93.185833,4,45.77075009,6660.885574,6.660885574,-5.784599691,-1.518265381,2.42714114,16.10582003,24.27078982,29.8065839,33.00906699,30.82229595,24.01805222,16.45578681,5.545780224,-2.904596174,-7.388338521,-3.700755897,3.401554293,13.12636028,20.57694235,25.61079475,28.20967021,26.44197743,20.89388629,14.4670371,4.36083144,-4.29406573,-1.04390166,2.167294865,-0.091719381,20.26944017,30.22959136,37.28969976,41.40007972,37.90246834,28.5160357,17.68332623,5.981561016,0.239355245,39.10035254,37.9009585,51.25963848,34.70401977,32.96586814,35.37874556,35.43051562,37.80512253,41.55662822,41.66171676,49.68309072,45.65825912,44.92099998,45.52399998,47.83549998,42.06999999,41.26699999,45.20299998,46.61099998,48.73999998,50.24749998,47.33299998,53.96599998,51.35299998
